"cell","tsbin","t","Method","Order.q","SC","qD","qD.LCL","qD.UCL","nT","nOcc","Sobs","Chat","GoodU","Mrate","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","occurrence_no","collection_no","reference_no","bin_midpoint","cell_lng","cell_lat","qD_raw","stage","bin_index","bin","abs_lat","hemisphere","abs_lat_bin_mid","lat_zone","qD_normalized","slope_filter_id","data_role"
593,"77.9_593",7.450398905,"Rarefaction",0,0.699999413,4.52090979,2.700524628,6.341294951,16,16,6,0.9554,0.9375,0.833333333,1,3,1,0,0,1,0,0,0,0,16,15,3,77.9,-78.75,44.42600573,4.52090979,"Campanian",31,6,44.42600573,"Northern",44.024286,"temperate",3.84118625396603,"collection10","slope"
594,"87.75_594",11.1174538,"Rarefaction",0,0.700000112,6.089969495,3.201015647,8.978923343,70,70,18,0.829,0.828571429,0.333333333,12,1,1,0,0,1,0,0,0,0,70,19,1,87.75,-75.00374475,43.78271467,6.089969495,"Coniacian",31,6,43.78271467,"Northern",44.024286,"temperate",11.3600531142037,"collection10","slope"
594,"1.29585_594",3.237752253,"Rarefaction",0,0.70000036,2.15686099,1.369854087,2.943867892,20,20,4,1,0.95,0.75,1,0,1,0,1,0,0,0,0,0,20,14,3,1.29585,-75.00374475,43.78271467,2.15686099,"Pleistocene",31,6,43.78271467,"Northern",44.024286,"temperate",0.84397892168404,"collection10","slope"
5946,"12.725_5946",51.04558869,"Rarefaction",0,0.700000031,27.33135456,18.07131398,36.59139514,85,85,36,0.7779,0.776470588,0.472222222,19,5,3,4,2,2,0,0,1,0,85,16,1,12.725,111.12638,-28.51783672,27.33135456,"Serravallian",10,27,28.51783672,"Southern",28.1939,"tropical",10.2565536953649,"collection10","slope"
595,"84.65_595",9.9636005,"Rarefaction",0,0.700000062,5.835113303,3.884885247,7.785341358,43,43,11,0.9091,0.906976744,0.636363636,4,2,1,0,1,0,0,2,0,0,43,16,4,84.65,-71.35544309,43.13346024,5.835113303,"Santonian",31,6,43.13346024,"Northern",44.024286,"temperate",12.2679765343441,"collection10","slope"
595,"1.29585_595",49.24730726,"Rarefaction",0,0.700000083,27.88668117,22.1347149,33.63864745,87,87,36,0.8532,0.850574713,0.638888889,13,10,7,1,2,2,1,0,0,0,87,15,4,1.29585,-71.35544309,43.13346024,27.88668117,"Pleistocene",31,6,43.13346024,"Northern",44.024286,"temperate",10.9120482090982,"collection10","slope"
5954,"4.4665_5954",110.0915819,"Rarefaction",0,0.700000084,63.49527322,57.83191222,69.15863421,269,269,88,0.9337,0.933085502,0.795454545,18,24,15,12,11,5,0,2,1,0,269,17,2,4.4665,110.7980747,-8.465365796,63.49527322,"Zanclean",16,21,8.465365796,"Southern",7.986719,"tropical",29.7459729622304,"collection10","slope"
5957,"377.23_5957",10.60156487,"Rarefaction",0,0.700000127,5.525484364,0,13.1339216,16,16,7,0.7581,0.75,0.428571429,4,1,1,0,0,0,1,0,0,0,16,10,3,377.23,110.5901797,-1.218463809,5.525484364,"Frasnian",18,19,1.218463809,"Southern",1.592369,"tropical",13.2783829811624,"collection10","slope"
5971,"449_5971",17.89961262,"Rarefaction",0,0.700000175,9.630289469,6.692520854,12.56805808,65,65,18,0.9105,0.907692308,0.666666667,6,6,2,0,0,0,0,1,1,1,65,39,2,449,112.8080437,-35.67191418,9.630289469,"Katian",8,29,35.67191418,"Southern",35.709438,"temperate",6.3891724820708,"collection10","slope"
6000,"455.5_6000",16.0346149,"Rarefaction",0,0.70000005,9.292731688,7.583358122,11.00210525,80,80,16,0.9631,0.9625,0.8125,3,2,2,2,2,1,0,0,2,0,80,25,1,455.5,115.8818341,-32.03409119,9.292731688,"Sandbian",9,28,32.03409119,"Southern",31.874494,"temperate",6.72004898151047,"collection10","slope"
6000,"1.29585_6000",186.7192132,"Rarefaction",0,0.699999995,97.22241539,77.03675513,117.4080756,214,214,105,0.73,0.728971963,0.447619048,58,23,11,5,5,2,0,0,0,0,214,34,5,1.29585,115.8818341,-32.03409119,97.22241539,"Pleistocene",9,28,32.03409119,"Southern",31.874494,"temperate",38.0430958160034,"collection10","slope"
6012,"385.13_6012",48.68098141,"Rarefaction",0,0.7,20.60377358,0,44.19712743,50,50,21,0.7016,0.7,0.285714286,15,2,0,0,0,0,1,3,0,0,50,15,1,385.13,115.2304131,-1.2220667,20.60377358,"Givetian",18,19,1.2220667,"Southern",1.592369,"tropical",13.1333087647756,"collection10","slope"
6028,"463.8_6028",61.93915676,"Rarefaction",0,0.700000017,32.53951902,24.69278399,40.38625405,111,111,44,0.8216,0.81981982,0.545454545,20,11,5,1,2,2,0,1,1,0,111,34,7,463.8,118.2901325,-30.99135869,32.53951902,"Darriwilian",9,28,30.99135869,"Southern",31.874494,"temperate",26.2989802217632,"collection10","slope"
6040,"385.13_6040",13.6121285,"Rarefaction",0,0.700000027,7.013393801,1.898875089,12.12791251,21,21,9,0.7711,0.761904762,0.444444444,5,2,0,0,1,0,1,0,0,0,21,13,4,385.13,117.5340403,8.42e-10,7.013393801,"Givetian",19,18,8.42e-10,"Northern",1.592369,"tropical",4.4704949760711,"collection10","slope"
6055,"296.21_6055",9.068984251,"Rarefaction",0,0.699999515,5.202356626,3.256253896,7.148459356,33,33,9,0.9461,0.939393939,0.777777778,2,4,0,0,1,0,1,0,0,0,33,11,1,296.21,120.7790021,-32.63705769,5.202356626,"Asselian",9,28,32.63705769,"Southern",31.874494,"temperate",8.96955579606107,"collection10","slope"
6068,"390.71_6068",85.51455264,"Rarefaction",0,0.699999987,45.18055583,36.70061909,53.66049256,103,103,50,0.7502,0.747572816,0.48,26,14,5,0,1,1,1,2,0,0,103,22,4,390.71,119.8758925,1.219167232,45.18055583,"Eifelian",19,18,1.219167232,"Northern",1.592369,"tropical",42.7245402076869,"collection10","slope"
6068,"9.438_6068",158.0512905,"Extrapolation",0,0.7,83.30077369,57.33312919,109.2684182,94,94,60,0.5663,0.563829787,0.316666667,41,11,3,3,2,0,0,0,0,0,94,10,5,9.438,119.8758925,1.219167232,83.30077369,"Tortonian",19,18,1.219167232,"Northern",1.592369,"tropical",60.2734385943905,"collection10","slope"
611,"35.805_611",66.7481385,"Rarefaction",0,0.699999983,35.48920889,29.18269313,41.79572465,266,266,71,0.8763,0.87593985,0.535211268,33,11,2,5,6,2,0,1,1,3,266,33,12,35.805,-108.1560913,33.23106961,35.48920889,"Priabonian",28,9,33.23106961,"Northern",31.874494,"temperate",14.37304695543,"collection10","slope"
611,"30.6_611",40.02454437,"Rarefaction",0,0.699999873,22.89565298,19.83986321,25.95144274,150,150,36,0.9468,0.946666667,0.777777778,8,2,7,7,3,3,2,0,1,2,150,19,2,30.6,-108.1560913,33.23106961,22.89565298,"Rupelian",28,9,33.23106961,"Northern",31.874494,"temperate",16.1487395399655,"collection10","slope"
612,"44.55_612",128.8988508,"Rarefaction",0,0.699999968,64.84290862,59.02054642,70.66527082,803,803,152,0.9303,0.930261519,0.631578947,56,27,6,9,11,11,7,3,3,2,803,173,24,44.55,-105.8668693,34.53612836,64.84290862,"Lutetian",29,8,34.53612836,"Northern",35.709438,"temperate",22.3112947203493,"collection10","slope"
6123,"449_6123",101.7436169,"Rarefaction",0,0.700000022,49.19499488,38.48262051,59.90736925,312,312,95,0.8272,0.826923077,0.431578947,54,12,7,3,6,3,0,1,2,2,312,61,13,449,124.3511408,1.363525139,49.19499488,"Katian",19,18,1.363525139,"Northern",1.592369,"tropical",32.6381993557612,"collection10","slope"
6126,"441.8_6126",28.84020174,"Rarefaction",0,0.699999938,16.73355263,12.7624118,20.70469346,61,61,23,0.871,0.868852459,0.652173913,8,4,5,2,3,0,1,0,0,0,61,12,5,441.8,124.6646896,9.205930941,16.73355263,"Rhuddanian",21,16,9.205930941,"Northern",7.986719,"tropical",46.8961176510764,"collection10","slope"
613,"44.55_613",70.87374159,"Rarefaction",0,0.699999972,39.73153514,31.65012942,47.81294086,87,87,44,0.7746,0.770114943,0.545454545,20,17,1,1,4,1,0,0,0,0,87,11,3,44.55,-103.6031792,35.80421868,39.73153514,"Lutetian",29,8,35.80421868,"Northern",35.709438,"temperate",13.6709165129437,"collection10","slope"
6137,"449_6137",18.09607909,"Rarefaction",0,0.700000205,10.91961938,9.130590573,12.70864818,54,54,15,0.9839,0.981481481,0.933333333,1,4,2,4,2,1,1,0,0,0,54,18,1,449,128.3668693,-34.53612836,10.91961938,"Katian",8,29,34.53612836,"Southern",35.709438,"temperate",7.24457264570964,"collection10","slope"
614,"52.035_614",121.561554,"Rarefaction",0,0.699999996,61.09509794,53.6061053,68.58409058,461,461,116,0.9113,0.911062907,0.646551724,41,25,15,10,3,6,2,2,1,2,461,83,25,52.035,-100.5357633,36.96437132,61.09509794,"Ypresian",29,8,36.96437132,"Northern",35.709438,"temperate",45.7297934898681,"collection10","slope"
6143,"377.23_6143",50.43098999,"Rarefaction",0,0.69999994,28.67739499,19.2633169,38.09147308,96,96,39,0.8132,0.8125,0.538461538,18,3,7,7,2,1,1,0,0,0,96,31,13,377.23,127.3288155,-18.45790724,28.67739499,"Frasnian",13,24,18.45790724,"Southern",17.79942,"tropical",68.915122818957,"collection10","slope"
615,"60.45_615",106.3884864,"Extrapolation",0,0.7,48.74788732,0.87920736,96.61656729,71,71,37,0.6358,0.633802817,0.297297297,26,5,3,0,1,1,0,0,0,0,71,25,10,60.45,-97.42128046,38.03751371,48.74788732,"Selandian",30,7,38.03751371,"Northern",39.740101,"temperate",96.7973737286014,"collection10","slope"
615,"57.62_615",85.76461637,"Rarefaction",0,0.699999999,41.50521876,23.78596706,59.22447047,120,120,51,0.7426,0.741666667,0.392156863,31,7,3,4,2,3,0,0,0,0,120,41,15,57.62,-97.42128046,38.03751371,41.50521876,"Thanetian",30,7,38.03751371,"Northern",39.740101,"temperate",74.3487001406268,"collection10","slope"
6150,"449_6150",107.0007927,"Rarefaction",0,0.700000023,53.86378088,34.86483165,72.86273011,132,132,61,0.7282,0.727272727,0.409836066,36,8,6,3,4,1,0,3,0,0,132,16,6,449,126.2358092,1.25e-09,53.86378088,"Katian",19,18,1.25e-09,"Northern",1.592369,"tropical",35.735684548901,"collection10","slope"
6150,"402.045_6150",59.10504673,"Extrapolation",0,0.7,31.03177966,20.5677769,41.49578242,59,59,31,0.6995,0.694915254,0.419354839,18,8,1,2,0,1,0,1,0,0,59,21,1,402.045,126.2358092,1.25e-09,31.03177966,"Emsian",19,18,1.25e-09,"Northern",1.592369,"tropical",28.594439110045,"collection10","slope"
6151,"402.045_6151",43.29566747,"Rarefaction",0,0.700000113,24.34372958,21.83745266,26.8500065,256,256,45,0.9611,0.9609375,0.777777778,10,5,5,2,4,3,2,5,2,2,256,46,2,402.045,126.550732,2.725738484,24.34372958,"Emsian",19,18,2.725738484,"Northern",1.592369,"tropical",22.4316910217037,"collection10","slope"
6152,"411.82_6152",54.8868964,"Rarefaction",0,0.700000062,30.23275815,20.91722896,39.54828734,61,61,32,0.7251,0.721311475,0.46875,17,7,6,0,0,2,0,0,0,0,61,10,3,411.82,126.6912654,5.377961062,30.23275815,"Pragian",20,17,5.377961062,"Northern",4.782054,"tropical",14.1144542110483,"collection10","slope"
6153,"435.75_6153",186.6614156,"Extrapolation",0,0.7,84.88157034,53.84873307,115.9144076,131,131,67,0.6573,0.65648855,0.328358209,45,7,6,4,1,0,2,1,0,0,131,28,5,435.75,126.8103743,8.001772054,84.88157034,"Telychian",21,16,8.001772054,"Northern",7.986719,"tropical",69.4394186227115,"collection10","slope"
6153,"416.32_6153",51.01641589,"Rarefaction",0,0.698113208,26.39904083,0,58.19752507,53,53,27,0.7003,0.698113208,0.407407407,16,3,4,2,1,1,0,0,0,0,53,14,3,416.32,126.8103743,8.001772054,26.39904083,"Lochkovian",21,16,8.001772054,"Northern",7.986719,"tropical",28.0829720812617,"collection10","slope"
616,"69.1_616",98.24895329,"Extrapolation",0,0.7,58.26313025,27.54040201,88.9858585,68,68,47,0.5502,0.544117647,0.340425532,31,14,1,0,0,1,0,0,0,0,68,12,10,69.1,-94.23337264,39.01828538,58.26313025,"Maastrichtian",30,7,39.01828538,"Northern",39.740101,"temperate",57.4389578287275,"collection10","slope"
6178,"402.045_6178",52.68104366,"Extrapolation",0,0.7,29.15962733,19.19138206,39.1278726,46,46,27,0.6588,0.652173913,0.407407407,16,7,2,1,0,1,0,0,0,0,46,13,4,402.045,128.5150539,1.379301507,29.15962733,"Emsian",19,18,1.379301507,"Northern",1.592369,"tropical",26.8693319330977,"collection10","slope"
6179,"402.045_6179",84.9271122,"Rarefaction",0,0.70000005,43.96055512,37.08055127,50.84055897,233,233,73,0.8719,0.871244635,0.589041096,30,18,5,5,3,3,3,0,1,1,233,39,5,402.045,128.7575533,4.085315054,43.96055512,"Emsian",20,17,4.085315054,"Northern",4.782054,"tropical",40.5077449761261,"collection10","slope"
618,"77.9_618",61.50696299,"Rarefaction",0,0.700000091,33.376452,30.00668044,36.74622357,585,585,88,0.9454,0.945299145,0.636363636,32,10,12,3,1,2,0,2,4,4,585,83,36,77.9,-87.59827178,40.68110834,33.376452,"Campanian",30,7,40.68110834,"Northern",39.740101,"temperate",28.3582673806364,"collection10","slope"
6154,"444.15_6154",30.75994297,"Rarefaction",0,0.700000167,17.36394136,14.52327025,20.20461246,95,95,28,0.9178,0.915789474,0.714285714,8,9,1,0,4,1,2,1,2,0,95,13,7,444.15,126.9291493,10.6152549,17.36394136,"Hirnantian",22,15,10.6152549,"Northern",11.216828,"tropical",33.6022569705166,"collection10","slope"
6182,"449_6182",115.0023899,"Extrapolation",0,0.7,60.1437037,26.39905871,93.88834869,75,75,46,0.5899,0.586666667,0.326086957,31,9,2,1,2,1,0,0,0,0,75,19,5,449,129.2055993,12.00223335,60.1437037,"Katian",22,15,12.00223335,"Northern",11.216828,"tropical",39.9020712603525,"collection10","slope"
6185,"232.15_6185",8.431680641,"Rarefaction",0,0.700000089,4.191760812,0.352885616,8.030636007,20,20,7,0.8051,0.8,0.428571429,4,1,1,0,0,0,0,0,0,0,20,11,1,232.15,131.2506564,-53.35435793,4.191760812,"Carnian",4,33,53.35435793,"Southern",53.750124,"temperate",2.46574243590304,"collection10","slope"
619,"97.2_619",20.14408108,"Rarefaction",0,0.699999719,11.45788036,9.448854344,13.46690638,140,140,27,0.9146,0.914285714,0.555555556,12,3,2,0,0,0,1,1,3,1,140,31,15,97.2,-84.12637352,41.36029083,11.45788036,"Cenomanian",30,7,41.36029083,"Northern",39.740101,"temperate",15.7841635956224,"collection10","slope"
6199,"463.8_6199",2.596792855,"Rarefaction",0,0.909090909,1.236072078,0.811138946,1.66100521,11,11,2,1,0.909090909,0.5,1,0,0,0,0,0,0,0,0,1,11,10,1,463.8,131.6853853,-16.00141199,1.236072078,"Darriwilian",14,23,16.00141199,"Southern",14.483604,"tropical",0.999014002389388,"collection10","slope"
6202,"474.2_6202",15.83332823,"Rarefaction",0,0.699999875,8.954750268,4.198729498,13.71077104,42,42,14,0.8583,0.857142857,0.571428571,6,1,2,3,0,1,0,0,0,1,42,14,2,474.2,131.1558297,-8.100984556,8.954750268,"Floian",16,21,8.100984556,"Southern",7.986719,"tropical",10.0740153486329,"collection10","slope"
6207,"435.75_6207",18.61879202,"Rarefaction",0,0.700000048,10.28264878,0.920334087,19.64496348,25,25,12,0.7696,0.76,0.5,6,3,1,1,0,1,0,0,0,0,25,14,4,435.75,130.9752556,5.440903327,10.28264878,"Telychian",20,17,5.440903327,"Northern",4.782054,"tropical",8.41196917451767,"collection10","slope"
6212,"35.805_6212",110.5587436,"Extrapolation",0,0.7,64.97692308,36.32656421,93.62728195,65,65,47,0.498,0.492307692,0.29787234,33,12,1,0,1,0,0,0,0,0,65,13,10,35.805,134.7373075,-54.6204184,64.97692308,"Priabonian",4,33,54.6204184,"Southern",53.750124,"temperate",26.3155025332604,"collection10","slope"
6217,"9.438_6217",252.9437985,"Rarefaction",0,0.699999997,138.2047808,126.5459494,149.8636122,422,422,176,0.8395,0.838862559,0.613636364,68,54,25,9,9,2,1,2,5,1,422,14,5,9.438,135.6123779,-41.41387664,138.2047808,"Tortonian",7,30,41.41387664,"Southern",39.740101,"temperate",100,"collection10","slope"
622,"1.29585_622",77.75126097,"Rarefaction",0,0.699999936,42.05889432,33.75966821,50.35812042,126,126,54,0.795,0.793650794,0.518518519,26,11,5,5,2,3,1,1,0,0,126,11,4,1.29585,-73.37362648,41.36029083,42.05889432,"Pleistocene",30,7,41.36029083,"Northern",39.740101,"temperate",16.4576300651701,"collection10","slope"
622,"117.3_622",12.09884655,"Rarefaction",0,0.699999722,6.895334979,3.707013493,10.08365646,27,27,10,0.8573,0.851851852,0.6,4,2,1,2,0,0,0,1,0,0,27,16,2,117.3,-73.37362648,41.36029083,6.895334979,"Aptian",30,7,41.36029083,"Northern",39.740101,"temperate",5.49099599043539,"collection10","slope"
6260,"481.975_6260",57.17834684,"Extrapolation",0,0.7,23.7,0,57.65256862,36,36,17,0.6682,0.666666667,0.294117647,12,1,2,1,0,0,0,0,0,0,36,16,3,481.975,134.4179172,1.38e-09,23.7,"Tremadocian",19,18,1.38e-09,"Northern",1.592369,"tropical",48.7755865235313,"collection10","slope"
6266,"256.825_6266",42.60495165,"Rarefaction",0,0.700000015,20.33842914,16.80876837,23.86808991,258,258,45,0.9577,0.957364341,0.755555556,11,10,3,5,6,2,2,1,1,1,258,124,19,256.825,142.3453503,-56.81986729,20.33842914,"Wuchiapingian",3,34,56.81986729,"Southern",59.588323,"temperate",27.8711192932834,"collection10","slope"
6269,"18.215_6269",187.4616295,"Extrapolation",0,0.7,92.63804431,61.7520491,123.5240395,119,119,69,0.6066,0.605042017,0.31884058,47,11,5,1,2,2,0,0,1,0,119,24,13,18.215,141.754525,-48.95992443,92.63804431,"Burdigalian",5,32,48.95992443,"Southern",48.647908,"temperate",53.8016610270777,"collection10","slope"
6275,"449_6275",5.229159741,"Rarefaction",0,0.699999353,3.390540329,1.952624159,4.828456498,17,17,5,0.9477,0.941176471,0.8,1,1,0,2,0,1,0,0,0,0,17,11,1,449,140.6186105,-33.02255689,3.390540329,"Katian",9,28,33.02255689,"Southern",31.874494,"temperate",2.24943881896081,"collection10","slope"
6291,"474.2_6291",94.93231934,"Rarefaction",0,0.69999999,48.63773174,37.5747991,59.70066439,138,138,60,0.7695,0.768115942,0.466666667,32,13,3,4,3,1,1,2,0,0,138,19,2,474.2,137.7308864,9.46953544,48.63773174,"Floian",21,16,9.46953544,"Northern",7.986719,"tropical",54.7170207328274,"collection10","slope"
6292,"470.35_6292",44.79393246,"Rarefaction",0,0.700000065,25.44909023,21.13743217,29.76074829,76,76,32,0.8728,0.868421053,0.6875,10,13,4,0,3,1,1,0,0,0,76,15,4,470.35,137.9904429,12.12391042,25.44909023,"Dapingian",22,15,12.12391042,"Northern",11.216828,"tropical",64.8933962228462,"collection10","slope"
6302,"352.78_6302",95.29406052,"Rarefaction",0,0.699999995,54.98152829,47.43861235,62.52444422,106,106,58,0.7394,0.735849057,0.517241379,28,20,4,4,2,0,0,0,0,0,106,14,5,352.78,143.3976305,-34.17591183,54.98152829,"Tournaisian",8,29,34.17591183,"Southern",35.709438,"temperate",52.2724878417768,"collection10","slope"
6320,"270.65_6320",30.71174096,"Rarefaction",0,0.700000102,16.3763463,0,40.29628212,44,44,20,0.7531,0.75,0.45,11,3,1,3,1,0,1,0,0,0,44,19,7,270.65,150.7450921,-58.49753176,16.3763463,"Roadian",3,34,58.49753176,"Southern",59.588323,"temperate",14.3303932222426,"collection10","slope"
6329,"352.78_6329",104.9535209,"Rarefaction",0,0.700000051,59.40025855,53.15688434,65.64363276,260,260,88,0.8813,0.880769231,0.647727273,31,18,7,9,8,10,4,1,0,0,260,21,7,352.78,146.25,-35.26438969,59.40025855,"Tournaisian",8,29,35.26438969,"Southern",35.709438,"temperate",56.4734991809605,"collection10","slope"
6347,"278.85_6347",24.42574012,"Rarefaction",0,0.70000032,13.66582723,10.87315101,16.45850345,46,46,18,0.8994,0.891304348,0.722222222,5,9,0,1,0,2,1,0,0,0,46,20,5,278.85,155.1914775,-59.11432505,13.66582723,"Kungurian",3,34,59.11432505,"Southern",59.588323,"temperate",14.8122073661648,"collection10","slope"
6347,"286.7_6347",27.66881198,"Rarefaction",0,0.699999931,15.2339652,12.3215292,18.14640119,172,172,34,0.9247,0.924418605,0.617647059,13,4,4,1,1,1,2,0,2,0,172,41,10,286.7,155.1914775,-59.11432505,15.2339652,"Artinskian",3,34,59.11432505,"Southern",59.588323,"temperate",22.5133826826292,"collection10","slope"
6348,"286.7_6348",32.80070733,"Rarefaction",0,0.700000065,17.24374113,12.3187327,22.16874957,105,105,31,0.8775,0.876190476,0.580645161,13,7,3,1,0,2,1,0,2,1,105,46,10,286.7,154.1294984,-56.53581678,17.24374113,"Artinskian",3,34,56.53581678,"Southern",59.588323,"temperate",25.4835125223919,"collection10","slope"
6349,"286.7_6349",32.21286054,"Rarefaction",0,0.699999935,17.3567549,14.17467312,20.53883668,237,237,43,0.9242,0.924050633,0.581395349,18,3,5,2,2,2,2,1,0,0,237,86,19,286.7,153.2124111,-53.9596597,17.3567549,"Artinskian",4,33,53.9596597,"Southern",53.750124,"temperate",25.650528937292,"collection10","slope"
636,"4.4665_636",75.43011329,"Rarefaction",0,0.700000034,37.2901328,23.13502031,51.44524528,103,103,45,0.739,0.737864078,0.4,27,6,3,2,2,2,1,1,0,1,103,15,8,4.4665,-112.4966483,27.88015979,37.2901328,"Zanclean",27,10,27.88015979,"Northern",28.1939,"tropical",17.4695095520495,"collection10","slope"
6374,"278.85_6374",41.66884527,"Rarefaction",0,0.699999913,23.38184815,19.17863657,27.58505974,129,129,39,0.8847,0.88372093,0.615384615,15,8,2,1,2,5,3,1,1,1,129,26,7,278.85,159.758123,-59.57223335,23.38184815,"Kungurian",3,34,59.57223335,"Southern",59.588323,"temperate",25.3432724981096,"collection10","slope"
6375,"286.7_6375",42.50617825,"Rarefaction",0,0.699999899,23.23575375,21.12316238,25.34834511,816,816,79,0.962,0.962009804,0.607594937,31,9,5,1,3,1,3,3,1,0,816,178,17,286.7,158.3728584,-57.02459964,23.23575375,"Artinskian",3,34,57.02459964,"Southern",59.588323,"temperate",34.3387561429565,"collection10","slope"
6380,"338.5_6380",95.35128653,"Rarefaction",0,0.700000019,52.92470659,47.64905023,58.20036295,315,315,87,0.9211,0.920634921,0.712643678,25,21,8,7,5,3,8,4,0,2,315,49,12,338.5,153.6488143,-44.18480028,52.92470659,"Visean",6,31,44.18480028,"Southern",44.024286,"temperate",54.0541546652181,"collection10","slope"
6380,"326.85_6380",24.63588772,"Rarefaction",0,0.700000073,12.15496674,9.089686366,15.22024712,124,124,26,0.9363,0.935483871,0.692307692,8,6,3,1,3,1,2,0,0,0,124,57,1,326.85,153.6488143,-44.18480028,12.15496674,"Serpukhovian",6,31,44.18480028,"Southern",44.024286,"temperate",18.7193916779772,"collection10","slope"
640,"44.55_640",124.7814077,"Rarefaction",0,0.69999999,66.83743475,61.41359585,72.26127364,783,783,149,0.9311,0.931034483,0.637583893,54,24,9,4,9,7,6,4,4,4,783,83,19,44.55,-103.2071309,33.03620422,66.83743475,"Lutetian",28,9,33.03620422,"Northern",31.874494,"temperate",22.9975757842457,"collection10","slope"
6401,"286.7_6401",17.55618479,"Rarefaction",0,0.700000193,9.803779325,6.94968043,12.65787822,61,61,17,0.9033,0.901639344,0.647058824,6,3,2,1,2,0,1,0,0,1,61,32,8,286.7,164.4024149,-59.86614349,9.803779325,"Artinskian",3,34,59.86614349,"Southern",59.588323,"temperate",14.4884298199508,"collection10","slope"
6402,"286.7_6402",56.11242853,"Extrapolation",0,0.7,25.03392857,8.647572078,41.42028507,56,56,25,0.6996,0.696428571,0.32,17,5,0,1,0,0,0,0,0,0,56,36,12,286.7,162.6830394,-57.35811155,25.03392857,"Artinskian",3,34,57.35811155,"Southern",59.588323,"temperate",36.9961731267453,"collection10","slope"
6402,"291.81_6402",8.200016444,"Rarefaction",0,0.700000632,4.90707578,2.400699542,7.413452017,13,13,6,0.8769,0.846153846,0.666666667,2,3,0,0,1,0,0,0,0,0,13,10,3,291.81,162.6830394,-57.35811155,4.90707578,"Sakmarian",3,34,57.35811155,"Southern",59.588323,"temperate",10.5312238696702,"collection10","slope"
6403,"291.81_6403",29.7499989,"Rarefaction",0,0.699999989,15.53655413,9.69450915,21.37859911,35,35,17,0.7526,0.742857143,0.470588235,9,6,0,0,0,1,0,1,0,0,35,19,4,291.81,161.2031375,-54.83414295,15.53655413,"Sakmarian",4,33,54.83414295,"Southern",53.750124,"temperate",33.3434691131423,"collection10","slope"
6419,"481.975_6419",38.80408708,"Rarefaction",0,0.700000115,22.37639819,17.86615735,26.88663903,84,84,31,0.8832,0.880952381,0.677419355,10,8,3,4,3,3,0,0,0,0,84,22,5,481.975,149.7151647,-15.90454383,22.37639819,"Tremadocian",14,23,15.90454383,"Southern",14.483604,"tropical",46.0515589030098,"collection10","slope"
6448,"385.13_6448",58.49946659,"Extrapolation",0,0.7,33.19593496,16.95608757,49.43578235,41,41,27,0.5926,0.585365854,0.37037037,17,6,4,0,0,0,0,0,0,0,41,12,6,385.13,151.1919392,-11.97074714,33.19593496,"Givetian",15,22,11.97074714,"Southern",11.216828,"tropical",21.1598356908895,"collection10","slope"
646,"77.9_646",55.64979392,"Extrapolation",0,0.7,30.47083333,20.45505886,40.48660781,51,51,29,0.6728,0.666666667,0.413793103,17,8,2,0,1,0,1,0,0,0,51,23,16,77.9,-85.62529579,38.91333457,30.47083333,"Campanian",30,7,38.91333457,"Northern",39.740101,"temperate",25.8895115299538,"collection10","slope"
648,"106.85_648",75.52464074,"Rarefaction",0,0.699999969,39.97235231,26.55480819,53.38989643,79,79,41,0.7124,0.708860759,0.43902439,23,11,1,4,0,1,0,0,1,0,79,30,19,106.85,-78.75,40.2321033,39.97235231,"Albian",30,7,40.2321033,"Northern",39.740101,"temperate",45.3330899831748,"collection10","slope"
648,"91.85_648",65.0646886,"Rarefaction",0,0.700000024,32.34639505,23.40152572,41.29126437,197,197,59,0.848,0.847715736,0.491525424,30,6,9,3,2,2,1,2,0,1,197,77,4,91.85,-78.75,40.2321033,32.34639505,"Turonian",30,7,40.2321033,"Northern",39.740101,"temperate",60.7086400649835,"collection10","slope"
649,"9.438_649",59.91010668,"Rarefaction",0,0.699999921,32.75900386,26.97235904,38.54564867,145,145,50,0.856,0.855172414,0.58,21,9,4,7,1,3,1,1,2,1,145,12,5,9.438,-75.27148733,39.57622824,32.75900386,"Tortonian",30,7,39.57622824,"Northern",39.740101,"temperate",23.7032349173264,"collection10","slope"
649,"1.29585_649",68.15653837,"Rarefaction",0,0.700000053,38.0027225,34.42144058,41.58400443,342,342,69,0.9534,0.953216374,0.768115942,16,13,4,6,6,4,4,2,4,4,342,30,3,1.29585,-75.27148733,39.57622824,38.0027225,"Pleistocene",30,7,39.57622824,"Northern",39.740101,"temperate",14.8704515058283,"collection10","slope"
649,"12.725_649",71.5285428,"Rarefaction",0,0.700000101,38.83526918,34.92689151,42.74364686,504,504,89,0.9426,0.942460317,0.674157303,29,13,11,3,5,2,2,3,3,2,504,39,10,12.725,-75.27148733,39.57622824,38.83526918,"Serravallian",30,7,39.57622824,"Northern",39.740101,"temperate",14.5735924922494,"collection10","slope"
6539,"25.17_6539",56.59151405,"Extrapolation",0,0.7,31.62,1.064709899,62.1752901,32,32,22,0.5099,0.5,0.272727273,16,5,0,0,0,1,0,0,0,0,32,11,4,25.17,-179.8252813,-52.7418821,31.62,"Chattian",4,33,52.7418821,"Southern",53.750124,"temperate",39.1215927620235,"collection10","slope"
