"cell","tsbin","t","Method","Order.q","SC","qD","qD.LCL","qD.UCL","nT","nOcc","Sobs","Chat","GoodU","Mrate","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","occurrence_no","collection_no","reference_no","bin_midpoint","cell_lng","cell_lat","qD_raw","stage","bin_index","bin","abs_lat","hemisphere","abs_lat_bin_mid","lat_zone","qD_normalized","slope_filter_id","data_role","qc_name"
615,"455.5_615",69.6311988272151,"Extrapolation",0,0.7,37.7671875,28.3661924960389,47.1681825039611,64,64,36,0.6763,0.671875,0.416666666666667,21,9,2,2,1,1,0,0,0,0,64,10,4,455.5,101.249999993657,-82.9884517580278,37.7671875,"Sandbian",1,12,82.9884517580278,"Southern",73.221345,"polar",30.9074913105321,"occurrence10","QC","occurrence10_k2_tropical_temperate"
616,"216.5_616",13.4910236882067,"Rarefaction",0,0.700000538720769,7.357613687908,5.97539482019376,8.73983255562224,192,192,25,0.9376,0.9375,0.52,12,0,3,1,1,2,0,0,0,1,192,171,13,216.5,86.5232281020816,-75.488013877991,7.357613687908,"Norian",1,12,75.488013877991,"Southern",73.221345,"polar",7.49574214467889,"occurrence10","QC","occurrence10_k2_tropical_temperate"
616,"455.5_616",92.202075651834,"Rarefaction",0,0.699999975022709,47.1514111483471,35.1978214734336,59.1050008232607,197,197,72,0.8025,0.802030456852792,0.458333333333333,39,9,6,7,2,0,3,2,1,0,197,31,15,455.5,86.5232281020816,-75.488013877991,47.1514111483471,"Sandbian",1,12,75.488013877991,"Southern",73.221345,"polar",38.5872480005789,"occurrence10","QC","occurrence10_k2_tropical_temperate"
616,"463.8_616",83.058857809204,"Rarefaction",0,0.700000057532969,44.7406123407099,40.7493613328402,48.7318633485796,495,495,91,0.9577,0.957575757575758,0.769230769230769,21,20,9,2,11,6,1,3,1,3,495,78,23,463.8,86.5232281020816,-75.488013877991,44.7406123407099,"Darriwilian",1,12,75.488013877991,"Southern",73.221345,"polar",38.3817416114873,"occurrence10","QC","occurrence10_k2_tropical_temperate"
616,"449_616",159.877379038178,"Extrapolation",0,0.7,86.4248120300753,66.7489414719378,106.100682588213,152,152,84,0.686,0.684210526315789,0.428571428571429,48,21,6,6,0,1,2,0,0,0,152,30,9,449,86.5232281020816,-75.488013877991,86.4248120300753,"Katian",1,12,75.488013877991,"Southern",73.221345,"polar",64.2317091892608,"occurrence10","QC","occurrence10_k2_tropical_temperate"
617,"203.55_617",5.8682864969611,"Rarefaction",0,0.700000012093819,3.52845250329808,2.96197700291068,4.09492800368548,229,229,23,0.9565,0.956331877729258,0.565217391304348,10,4,2,2,2,0,0,0,0,0,229,161,8,203.55,80.5769024953112,-67.5278428576295,3.52845250329808,"Rhaetian",1,12,67.5278428576295,"Southern",73.221345,"polar",6.74299460947445,"occurrence10","QC","occurrence10_k2_tropical_temperate"
617,"463.8_617",78.4330096191169,"Rarefaction",0,0.699999940940051,41.5691205301225,35.5659731268514,47.5722679333935,284,284,77,0.8876,0.887323943661972,0.584415584415584,32,12,7,6,3,2,4,2,3,2,284,73,28,463.8,80.5769024953112,-67.5278428576295,41.5691205301225,"Darriwilian",1,12,67.5278428576295,"Southern",73.221345,"polar",35.6610059570458,"occurrence10","QC","occurrence10_k2_tropical_temperate"
617,"291.81_617",6.15748479327633,"Rarefaction",0,0.699999333550712,3.88572130213378,3.16887510524548,4.60256749902208,40,40,6,1,1,1,0,1,0,0,2,1,0,0,0,0,40,18,3,291.81,80.5769024953112,-67.5278428576295,3.88572130213378,"Sakmarian",1,12,67.5278428576295,"Southern",73.221345,"polar",7.03750607490512,"occurrence10","QC","occurrence10_k2_tropical_temperate"
617,"216.5_617",15.6647817305243,"Rarefaction",0,0.699999848100163,8.72138619716215,7.26195590653819,10.1808164877861,170,170,26,0.9297,0.929411764705882,0.538461538461538,12,4,0,0,1,1,0,0,2,2,170,140,14,216.5,80.5769024953112,-67.5278428576295,8.72138619716215,"Norian",1,12,67.5278428576295,"Southern",73.221345,"polar",8.88511749203794,"occurrence10","QC","occurrence10_k2_tropical_temperate"
618,"455.5_618",132.495152213562,"Rarefaction",0,0.699999970609258,75.1918277184483,66.0853552240719,84.2983002128248,234,234,97,0.847,0.846153846153846,0.628865979381443,36,23,18,10,6,2,0,2,0,0,234,28,19,455.5,76.8554737543326,-59.7688858665396,75.1918277184483,"Sandbian",1,12,59.7688858665396,"Southern",73.221345,"polar",61.5346525825087,"occurrence10","QC","occurrence10_k2_tropical_temperate"
618,"319.3_618",45.3778379525162,"Extrapolation",0,0.7,26.7322916666667,9.98824743548963,43.4763358978437,24,24,18,0.4724,0.458333333333333,0.277777777777778,13,4,1,0,0,0,0,0,0,0,24,6,3,319.3,76.8554737543326,-59.7688858665396,26.7322916666667,"Bashkirian",1,12,59.7688858665396,"Southern",73.221345,"polar",43.3281791700606,"occurrence10","QC","occurrence10_k2_tropical_temperate"
618,"449_618",175.759953552373,"Rarefaction",0,0.700000032977992,98.3631962387044,85.6207603347544,111.105632142654,341,341,133,0.8509,0.850439882697947,0.616541353383459,51,27,23,14,5,9,1,2,1,0,341,35,19,449,76.8554737543326,-59.7688858665396,98.3631962387044,"Katian",1,12,59.7688858665396,"Southern",73.221345,"polar",73.1044253070752,"occurrence10","QC","occurrence10_k2_tropical_temperate"
62,"69.1_62",52.616156625798,"Rarefaction",0,0.699999950742503,28.3929710525782,24.8814633916529,31.9044787135034,449,449,75,0.9288,0.928730512249443,0.573333333333333,32,10,2,2,4,4,1,3,2,1,449,121,31,69.1,-96.8207993806196,47.4513517988585,28.3929710525782,"Maastrichtian",11,2,47.4513517988585,"Northern",49.126503,"temperate",19.0211979940442,"occurrence10","QC","occurrence10_k2_tropical_temperate"
620,"291.81_620",24.9288425878939,"Rarefaction",0,0.700000159886853,14.3149320579081,5.08578366032448,23.5440804554918,31,31,16,0.7482,0.741935483870968,0.5,8,3,4,0,1,0,0,0,0,0,31,6,3,291.81,72.9663380124423,-44.0906280597152,14.3149320579081,"Sakmarian",2,11,44.0906280597152,"Southern",49.126503,"temperate",25.9260542602636,"occurrence10","QC","occurrence10_k2_tropical_temperate"
621,"296.21_621",9.56668281430503,"Rarefaction",0,0.70000018407393,5.85441951017977,2.28051261867919,9.42832640168035,20,20,8,0.8551,0.85,0.625,3,1,2,1,1,0,0,0,0,0,20,5,2,296.21,71.3251694041882,-35.9866632517724,5.85441951017977,"Asselian",3,10,35.9866632517724,"Southern",35.905157,"temperate",9.49485872228401,"occurrence10","QC","occurrence10_k2_tropical_temperate"
621,"291.81_621",84.3596449897171,"Rarefaction",0,0.699999977386441,39.7491926414743,28.7366331690889,50.7617521138596,135,135,53,0.7715,0.77037037037037,0.415094339622642,31,10,3,4,1,0,0,0,1,0,135,41,11,291.81,71.3251694041882,-35.9866632517724,39.7491926414743,"Sakmarian",3,10,35.9866632517724,"Southern",35.905157,"temperate",71.990542536681,"occurrence10","QC","occurrence10_k2_tropical_temperate"
621,"365.505_621",7.91075499204428,"Rarefaction",0,0.700000285499064,4.70181194137066,2.74066109139865,6.66296279134267,15,15,6,0.9576,0.933333333333333,0.833333333333333,1,4,0,0,0,1,0,0,0,0,15,6,1,365.505,71.3251694041882,-35.9866632517724,4.70181194137066,"Famennian",3,10,35.9866632517724,"Southern",35.905157,"temperate",5.46775288511399,"occurrence10","QC","occurrence10_k2_tropical_temperate"
621,"352.78_621",24.6085707866252,"Extrapolation",0,0.7,14.6,4.03358187302246,25.1664181269775,20,20,13,0.62,0.6,0.384615384615385,8,4,0,1,0,0,0,0,0,0,20,8,2,352.78,71.3251694041882,-35.9866632517724,14.6,"Tournaisian",3,10,35.9866632517724,"Southern",35.905157,"temperate",12.9535895771156,"occurrence10","QC","occurrence10_k2_tropical_temperate"
622,"265.59_622",45.2952100051959,"Rarefaction",0,0.699999941556437,25.6577644694679,19.4864559971812,31.8290729417546,62,62,30,0.7778,0.774193548387097,0.533333333333333,14,7,4,4,0,1,0,0,0,0,62,30,3,265.59,72.3208260520487,-27.8298864801148,25.6577644694679,"Wordian",4,9,27.8298864801148,"Southern",24.73561,"tropical",32.7213048726023,"occurrence10","QC","occurrence10_k2_tropical_temperate"
623,"117.3_623",28.2980693064609,"Rarefaction",0,0.699999881635379,15.8130560306741,12.8409382460028,18.7851738153455,123,123,29,0.919,0.91869918699187,0.655172413793103,10,2,4,4,2,1,1,0,1,0,123,27,2,117.3,-168.750000021761,-79.1899781207528,15.8130560306741,"Aptian",1,12,79.1899781207528,"Southern",73.221345,"polar",12.0356538982783,"occurrence10","QC","occurrence10_k2_tropical_temperate"
623,"256.825_623",39.4874900112019,"Rarefaction",0,0.699999994057173,22.0022074003351,17.3269003292617,26.6775144714086,112,112,35,0.8849,0.883928571428571,0.628571428571429,13,6,3,5,2,2,0,1,2,1,112,20,11,256.825,-168.750000021761,-79.1899781207528,22.0022074003351,"Wuchiapingian",1,12,79.1899781207528,"Southern",73.221345,"polar",29.7984544774643,"occurrence10","QC","occurrence10_k2_tropical_temperate"
623,"278.85_623",45.2673086233694,"Rarefaction",0,0.699999890742414,22.8203695877859,14.2785811515604,31.3621580240113,53,53,25,0.7408,0.735849056603774,0.44,14,7,2,0,0,1,0,0,0,0,53,29,16,278.85,-168.750000021761,-79.1899781207528,22.8203695877859,"Kungurian",1,12,79.1899781207528,"Southern",73.221345,"polar",23.353400306932,"occurrence10","QC","occurrence10_k2_tropical_temperate"
624,"265.59_624",31.3500152500652,"Rarefaction",0,0.700000054367436,16.2122845654023,0,34.5989991116634,34,34,17,0.7094,0.705882352941176,0.411764705882353,10,2,1,3,1,0,0,0,0,0,34,19,12,265.59,147.084892423925,-79.8413809635514,16.2122845654023,"Wordian",1,12,79.8413809635514,"Southern",73.221345,"polar",20.6754998697248,"occurrence10","QC","occurrence10_k2_tropical_temperate"
624,"256.825_624",27.3816432053047,"Rarefaction",0,0.700000299097415,15.8193829713206,12.9435159935449,18.6952499490963,103,103,26,0.9328,0.932038834951456,0.730769230769231,7,4,2,4,2,1,0,4,2,0,103,12,2,256.825,147.084892423925,-79.8413809635514,15.8193829713206,"Wuchiapingian",1,12,79.8413809635514,"Southern",73.221345,"polar",21.4248122815755,"occurrence10","QC","occurrence10_k2_tropical_temperate"
625,"449_625",59.4971631206775,"Extrapolation",0,0.7,36.75,16.7151311354779,56.7848688645222,30,30,24,0.4135,0.4,0.25,18,6,0,0,0,0,0,0,0,0,30,2,3,449,115.976771895684,-75.4880138788193,36.75,"Katian",1,12,75.4880138788193,"Southern",73.221345,"polar",27.3129354552011,"occurrence10","QC","occurrence10_k2_tropical_temperate"
625,"474.2_625",34.8134856418783,"Rarefaction",0,0.700000139609264,19.6372414146916,14.0691817630747,25.2053010663084,95,95,31,0.8638,0.863157894736842,0.580645161290323,13,3,4,4,1,1,4,0,1,0,95,17,9,474.2,115.976771895684,-75.4880138788193,19.6372414146916,"Floian",1,12,75.4880138788193,"Southern",73.221345,"polar",22.0917239999345,"occurrence10","QC","occurrence10_k2_tropical_temperate"
625,"481.975_625",54.8918362899687,"Extrapolation",0,0.7,31.3361111111111,20.0071440065648,42.6650782156574,45,45,28,0.6301,0.622222222222222,0.392857142857143,17,8,1,1,1,0,0,0,0,0,45,10,10,481.975,115.976771895684,-75.4880138788193,31.3361111111111,"Tremadocian",1,12,75.4880138788193,"Southern",73.221345,"polar",53.2693154665102,"occurrence10","QC","occurrence10_k2_tropical_temperate"
627,"474.2_627",100.948059976767,"Rarefaction",0,0.69999997649816,54.8991870410058,41.5378146039076,68.260559478104,185,185,75,0.8006,0.8,0.506666666666667,37,10,9,7,5,3,3,0,1,0,185,23,11,474.2,92.4593633316316,-62.2141685377112,54.8991870410058,"Floian",1,12,62.2141685377112,"Southern",73.221345,"polar",61.7611029125156,"occurrence10","QC","occurrence10_k2_tropical_temperate"
627,"286.7_627",58.1587671456244,"Rarefaction",0,0.699999919973971,30.1729863920725,24.0859488022202,36.2600239819249,104,104,41,0.8193,0.817307692307692,0.536585365853659,19,11,3,2,1,1,0,3,0,0,104,43,23,286.7,92.4593633316316,-62.2141685377112,30.1729863920725,"Artinskian",1,12,62.2141685377112,"Southern",73.221345,"polar",40.5037678947656,"occurrence10","QC","occurrence10_k2_tropical_temperate"
627,"291.81_627",69.7626213196256,"Rarefaction",0,0.699999983763001,39.8384133656581,34.47989652699,45.1969302043262,128,128,52,0.8528,0.8515625,0.634615384615385,19,10,13,6,1,2,0,0,1,0,128,24,17,291.81,92.4593633316316,-62.2141685377112,39.8384133656581,"Sakmarian",1,12,62.2141685377112,"Southern",73.221345,"polar",72.1521319404568,"occurrence10","QC","occurrence10_k2_tropical_temperate"
627,"278.85_627",58.9099386536234,"Extrapolation",0,0.7,32.6656250000001,16.4450159125713,48.8862340874289,48,48,29,0.632,0.625,0.379310344827586,18,8,1,1,0,0,1,0,0,0,48,28,17,278.85,92.4593633316316,-62.2141685377112,32.6656250000001,"Kungurian",1,12,62.2141685377112,"Southern",73.221345,"polar",33.4286179707373,"occurrence10","QC","occurrence10_k2_tropical_temperate"
628,"270.65_628",47.9917686780942,"Rarefaction",0,0.70000007614533,27.9044957603001,22.8758429571814,32.9331485634189,70,70,33,0.8334,0.828571428571429,0.636363636363636,12,12,6,0,2,1,0,0,0,0,70,53,20,270.65,86.9852058410473,-54.9528748638616,27.9044957603001,"Roadian",2,11,54.9528748638616,"Southern",49.126503,"temperate",24.4182914554777,"occurrence10","QC","occurrence10_k2_tropical_temperate"
628,"463.8_628",227.204208616289,"Rarefaction",0,0.700000011139642,116.567436656703,94.3970288705089,138.737844442898,232,232,118,0.7033,0.702586206896552,0.415254237288136,69,18,14,9,3,3,1,0,1,0,232,23,12,463.8,86.9852058410473,-54.9528748638616,116.567436656703,"Darriwilian",2,11,54.9528748638616,"Southern",49.126503,"temperate",100,"occurrence10","QC","occurrence10_k2_tropical_temperate"
628,"117.3_628",17.1989080733118,"Rarefaction",0,0.699999727476111,10.5476013217277,7.37668830326564,13.7185143401897,33,33,13,0.9798,0.96969696969697,0.923076923076923,1,8,1,2,1,0,0,0,0,0,33,10,1,117.3,86.9852058410473,-54.9528748638616,10.5476013217277,"Aptian",2,11,54.9528748638616,"Southern",49.126503,"temperate",8.02800412008185,"occurrence10","QC","occurrence10_k2_tropical_temperate"
628,"474.2_628",40.4309993516738,"Extrapolation",0,0.7,25.9291666666667,6.3047425452577,45.5535907880757,30,30,22,0.551,0.533333333333333,0.363636363636364,14,8,0,0,0,0,0,0,0,0,30,6,3,474.2,86.9852058410473,-54.9528748638616,25.9291666666667,"Floian",2,11,54.9528748638616,"Southern",49.126503,"temperate",29.1700846087143,"occurrence10","QC","occurrence10_k2_tropical_temperate"
628,"278.85_628",55.3552143461844,"Rarefaction",0,0.699999938500595,29.1913471825935,22.7396113535759,35.6430830116112,141,141,47,0.8594,0.858156028368794,0.574468085106383,20,12,4,1,1,1,2,2,1,2,141,97,36,278.85,86.9852058410473,-54.9528748638616,29.1913471825935,"Kungurian",2,11,54.9528748638616,"Southern",49.126503,"temperate",29.8731891098999,"occurrence10","QC","occurrence10_k2_tropical_temperate"
63,"77.9_63",82.6305769770582,"Rarefaction",0,0.699999980185752,40.3621942000235,28.33108102267,52.3933073773769,158,158,59,0.7919,0.791139240506329,0.440677966101695,33,9,7,1,2,2,0,0,1,1,158,45,34,77.9,-85.0805221420807,49.7299451365089,40.3621942000235,"Campanian",11,2,49.7299451365089,"Northern",49.126503,"temperate",22.2488061128491,"occurrence10","QC","occurrence10_k2_tropical_temperate"
63,"106.85_63",4.01319684903362,"Rarefaction",0,0.941176470588235,1.23607040288433,0.704606016987655,1.76753478878101,17,17,2,1,0.941176470588235,0.5,1,0,0,0,0,0,0,0,0,0,17,16,1,106.85,-85.0805221420807,49.7299451365089,1.23607040288433,"Albian",11,2,49.7299451365089,"Northern",49.126503,"temperate",0.588289642475221,"occurrence10","QC","occurrence10_k2_tropical_temperate"
63,"91.85_63",15.0064702184425,"Rarefaction",0,0.700000032390128,8.13638978709262,3.48732211819765,12.7854574559876,27,27,11,0.823,0.814814814814815,0.545454545454545,5,3,1,0,0,1,1,0,0,0,27,12,2,91.85,-85.0805221420807,49.7299451365089,8.13638978709262,"Turonian",11,2,49.7299451365089,"Northern",49.126503,"temperate",12.981558021766,"occurrence10","QC","occurrence10_k2_tropical_temperate"
63,"0.00585_63",21.0254054687316,"Rarefaction",0,0.699999912905946,12.4070192912778,8.72154033273186,16.0924982498238,39,39,16,0.877,0.871794871794872,0.6875,5,4,5,0,1,1,0,0,0,0,39,7,1,0.00585,-85.0805221420807,49.7299451365089,12.4070192912778,"Holocene",11,2,49.7299451365089,"Northern",49.126503,"temperate",14.3747448943098,"occurrence10","QC","occurrence10_k2_tropical_temperate"
630,"352.78_630",13.6451693333261,"Rarefaction",0,0.700000059584678,7.26846625066768,0,16.3349397355349,29,29,11,0.7955,0.793103448275862,0.454545454545455,6,1,2,0,0,1,0,0,1,0,29,12,1,352.78,80.4102287950703,-39.6199682095115,7.26846625066768,"Tournaisian",3,10,39.6199682095115,"Southern",35.905157,"temperate",6.44881703193598,"occurrence10","QC","occurrence10_k2_tropical_temperate"
630,"338.5_630",4.83852596496364,"Rarefaction",0,0.699999191363535,3.24800989141472,2.23000502263969,4.26601476018975,10,10,4,1,1,1,0,3,0,1,0,0,0,0,0,0,10,4,1,338.5,80.4102287950703,-39.6199682095115,3.24800989141472,"Visean",3,10,39.6199682095115,"Southern",35.905157,"temperate",2.23590230693125,"occurrence10","QC","occurrence10_k2_tropical_temperate"
631,"365.505_631",20.1971361013906,"Extrapolation",0,0.7,9.90833333333333,1.84549268712653,17.9711739795401,12,12,7,0.598,0.583333333333333,0.285714285714286,5,1,0,0,1,0,0,0,0,0,12,9,2,365.505,79.3477484178627,-31.4913266173917,9.90833333333333,"Famennian",3,10,31.4913266173917,"Southern",35.905157,"temperate",11.5224340840419,"occurrence10","QC","occurrence10_k2_tropical_temperate"
631,"278.85_631",16.8891877444873,"Rarefaction",0,0.70000044391422,9.6872093971572,7.37277463221733,12.0016441620971,64,64,17,0.9077,0.90625,0.647058823529412,6,3,0,3,0,0,4,0,0,0,64,14,2,278.85,79.3477484178627,-31.4913266173917,9.6872093971572,"Kungurian",3,10,31.4913266173917,"Southern",35.905157,"temperate",9.9134800616888,"occurrence10","QC","occurrence10_k2_tropical_temperate"
632,"261.895_632",58.0384100838902,"Rarefaction",0,0.699999881263751,32.8753263045373,25.4836741625463,40.2669784465283,78,78,38,0.7857,0.782051282051282,0.552631578947368,17,11,5,1,4,0,0,0,0,0,78,7,14,261.895,-168.750000010361,-72.0740681048475,32.8753263045373,"Capitanian",1,12,72.0740681048475,"Southern",73.221345,"polar",28.0873076227531,"occurrence10","QC","occurrence10_k2_tropical_temperate"
632,"265.59_632",67.3143550272874,"Rarefaction",0,0.700000019502502,37.0498410704902,21.3091966160474,52.7904855249331,74,74,39,0.7188,0.716216216216216,0.461538461538462,21,7,7,3,0,1,0,0,0,0,74,15,12,265.59,-168.750000010361,-72.0740681048475,37.0498410704902,"Wordian",1,12,72.0740681048475,"Southern",73.221345,"polar",47.2496014448805,"occurrence10","QC","occurrence10_k2_tropical_temperate"
633,"244.082_633",9.25429684093906,"Rarefaction",0,0.700000298519722,5.23046757887698,4.2065761837791,6.25435897397487,129,129,15,0.9536,0.953488372093023,0.6,6,0,2,0,2,0,0,0,0,0,129,103,8,244.082,164.473671046575,-73.8495458962554,5.23046757887698,"Anisian",1,12,73.8495458962554,"Southern",73.221345,"polar",5.21820141710404,"occurrence10","QC","occurrence10_k2_tropical_temperate"
633,"265.59_633",36.4152620691903,"Rarefaction",0,0.699999986621738,19.1887730831326,15.3563130462877,23.0212331199775,152,152,38,0.9019,0.901315789473684,0.605263157894737,15,7,3,3,1,1,2,3,0,0,152,74,23,265.59,164.473671046575,-73.8495458962554,19.1887730831326,"Wordian",1,12,73.8495458962554,"Southern",73.221345,"polar",24.4714107860617,"occurrence10","QC","occurrence10_k2_tropical_temperate"
633,"106.85_633",27.4855042640432,"Rarefaction",0,0.699999916313152,14.3717830944097,11.5772069895009,17.1663591993186,200,200,37,0.9304,0.93,0.621621621621622,14,8,2,2,1,0,0,3,0,2,200,75,5,106.85,164.473671046575,-73.8495458962554,14.3717830944097,"Albian",1,12,73.8495458962554,"Southern",73.221345,"polar",6.84004011309775,"occurrence10","QC","occurrence10_k2_tropical_temperate"
633,"270.65_633",68.4891994664439,"Rarefaction",0,0.700000039798965,36.8818805242248,31.547171252576,42.2165897958735,126,126,50,0.8268,0.825396825396825,0.56,22,11,7,2,4,0,1,1,2,0,126,53,13,270.65,164.473671046575,-73.8495458962554,36.8818805242248,"Roadian",1,12,73.8495458962554,"Southern",73.221345,"polar",32.274100768662,"occurrence10","QC","occurrence10_k2_tropical_temperate"
633,"291.81_633",41.6408167292548,"Rarefaction",0,0.700000127214122,22.8941226746957,19.74006704065,26.0481783087414,108,108,34,0.9279,0.925925925925926,0.764705882352941,8,12,5,3,0,2,0,0,3,1,108,38,12,291.81,164.473671046575,-73.8495458962554,22.8941226746957,"Sakmarian",1,12,73.8495458962554,"Southern",73.221345,"polar",41.4639946808123,"occurrence10","QC","occurrence10_k2_tropical_temperate"
633,"286.7_633",51.4564124834238,"Rarefaction",0,0.699999944952954,29.0634346888896,24.8022006849164,33.3246686928628,88,88,37,0.8556,0.852272727272727,0.648648648648649,13,13,3,4,1,2,1,0,0,0,88,29,11,286.7,164.473671046575,-73.8495458962554,29.0634346888896,"Artinskian",1,12,73.8495458962554,"Southern",73.221345,"polar",39.0143222008926,"occurrence10","QC","occurrence10_k2_tropical_temperate"
633,"256.825_633",2.47081723153746,"Rarefaction",0,0.700002528714549,1.79955198164298,1.18076872577835,2.41833523750761,12,12,3,1,0.916666666666667,0.666666666666667,1,0,0,0,1,1,0,0,0,0,12,12,4,256.825,164.473671046575,-73.8495458962554,1.79955198164298,"Wuchiapingian",1,12,73.8495458962554,"Southern",73.221345,"polar",2.43720399635912,"occurrence10","QC","occurrence10_k2_tropical_temperate"
633,"239.232_633",3.96849383886909,"Rarefaction",0,0.700000503497565,2.27166260298992,1.04055009631935,3.50277510966048,107,107,16,0.9259,0.925233644859813,0.5,8,4,1,0,0,1,0,0,0,0,107,78,6,239.232,164.473671046575,-73.8495458962554,2.27166260298992,"Ladinian",1,12,73.8495458962554,"Southern",73.221345,"polar",2.40600775174162,"occurrence10","QC","occurrence10_k2_tropical_temperate"
633,"278.85_633",10.2108850926952,"Rarefaction",0,0.700000065762234,6.2509700590744,2.59217900923677,9.90976110891202,18,18,8,0.8455,0.833333333333333,0.625,3,2,1,2,0,0,0,0,0,0,18,8,3,278.85,164.473671046575,-73.8495458962554,6.2509700590744,"Kungurian",1,12,73.8495458962554,"Southern",73.221345,"polar",6.39697817051762,"occurrence10","QC","occurrence10_k2_tropical_temperate"
634,"239.232_634",4.54025631468038,"Rarefaction",0,0.699999649213619,2.59761336900331,2.1382273580683,3.05699937993831,303,303,18,0.9869,0.986798679867987,0.777777777777778,4,4,1,1,2,0,0,1,0,0,303,206,6,239.232,137.651744260725,-71.9435853482326,2.59761336900331,"Ladinian",1,12,71.9435853482326,"Southern",73.221345,"polar",2.75123510578713,"occurrence10","QC","occurrence10_k2_tropical_temperate"
634,"244.082_634",3.25516386068446,"Rarefaction",0,0.699998730934132,2.19008254916015,1.72856213979385,2.65160295852645,25,25,4,1,0.96,0.75,1,0,0,0,1,1,0,0,0,0,25,17,2,244.082,137.651744260725,-71.9435853482326,2.19008254916015,"Anisian",1,12,71.9435853482326,"Southern",73.221345,"polar",2.18494650607433,"occurrence10","QC","occurrence10_k2_tropical_temperate"
636,"481.975_636",21.5622080796612,"Rarefaction",0,0.695652173913044,14.548567931902,2.91815540780737,26.1789804559967,23,23,15,0.7243,0.695652173913043,0.533333333333333,7,8,0,0,0,0,0,0,0,0,23,3,1,481.975,110.040636671709,-62.2141685376218,14.548567931902,"Tremadocian",1,12,62.2141685376218,"Southern",73.221345,"polar",24.731602846393,"occurrence10","QC","occurrence10_k2_tropical_temperate"
636,"188.55_636",3.47879120176744,"Rarefaction",0,0.699999852331422,2.30810133691176,1.61615357530578,3.00004909851773,20,20,4,1,1,1,0,2,0,0,0,1,0,0,0,1,20,16,2,188.55,110.040636671709,-62.2141685376218,2.30810133691176,"Pliensbachian",1,12,62.2141685376218,"Southern",73.221345,"polar",4.66279464071323,"occurrence10","QC","occurrence10_k2_tropical_temperate"
637,"481.975_637",58.4495285831619,"Extrapolation",0,0.7,32.7607142857143,24.3804657318757,41.1409628395529,56,56,32,0.6849,0.678571428571429,0.4375,18,10,1,2,0,0,1,0,0,0,56,17,6,481.975,101.250000003135,-56.8320827751636,32.7607142857143,"Tremadocian",1,12,56.8320827751636,"Southern",73.221345,"polar",55.6910466013485,"occurrence10","QC","occurrence10_k2_tropical_temperate"
637,"203.55_637",24.4160931886285,"Rarefaction",0,0.700000121000244,13.6201506354198,11.1406702450831,16.0996310257566,133,133,27,0.9402,0.93984962406015,0.703703703703704,8,3,5,1,3,0,0,0,1,1,133,51,6,203.55,101.250000003135,-56.8320827751636,13.6201506354198,"Rhaetian",1,12,56.8320827751636,"Southern",73.221345,"polar",26.0285783155708,"occurrence10","QC","occurrence10_k2_tropical_temperate"
637,"291.81_637",61.1952915019923,"Rarefaction",0,0.700000012786537,32.4906850886373,29.3911096977309,35.5902604795438,493,493,83,0.9494,0.949290060851927,0.698795180722892,25,18,9,6,3,1,0,3,2,2,493,189,32,291.81,101.250000003135,-56.8320827751636,32.4906850886373,"Sakmarian",1,12,56.8320827751636,"Southern",73.221345,"polar",58.8445171205544,"occurrence10","QC","occurrence10_k2_tropical_temperate"
637,"84.65_637",10.5365081445647,"Rarefaction",0,0.699999426700739,6.43528812721368,5.88807458786627,6.98250166656109,96,96,10,1,0.989583333333333,0.9,1,0,0,0,0,0,1,3,2,0,96,21,1,84.65,101.250000003135,-56.8320827751636,6.43528812721368,"Santonian",1,12,56.8320827751636,"Southern",73.221345,"polar",9.39523119452914,"occurrence10","QC","occurrence10_k2_tropical_temperate"
637,"286.7_637",38.9352005862776,"Rarefaction",0,0.700000095285534,22.5245358105321,18.7827908329091,26.2662807881552,86,86,31,0.8972,0.895348837209302,0.709677419354839,9,7,7,2,3,2,1,0,0,0,86,54,26,286.7,101.250000003135,-56.8320827751636,22.5245358105321,"Artinskian",1,12,56.8320827751636,"Southern",73.221345,"polar",30.236601659252,"occurrence10","QC","occurrence10_k2_tropical_temperate"
638,"481.975_638",101.966070515729,"Rarefaction",0,0.700000048025729,58.8258190229828,46.5839612854478,71.0676767605178,138,138,68,0.7843,0.782608695652174,0.558823529411765,30,16,15,5,1,1,0,0,0,0,138,12,7,481.975,94.919477860294,-49.7299451319713,58.8258190229828,"Tremadocian",2,11,49.7299451319713,"Southern",49.126503,"temperate",100,"occurrence10","QC","occurrence10_k2_tropical_temperate"
638,"69.1_638",92.5271096274035,"Rarefaction",0,0.700000062069303,52.6925237292658,41.9823729206942,63.4026745378375,116,116,59,0.7607,0.758620689655172,0.525423728813559,28,14,11,4,1,1,0,0,0,0,116,12,4,69.1,94.919477860294,-49.7299451319713,52.6925237292658,"Maastrichtian",2,11,49.7299451319713,"Southern",49.126503,"temperate",35.3001073682716,"occurrence10","QC","occurrence10_k2_tropical_temperate"
638,"44.55_638",10.1627573508439,"Rarefaction",0,0.700000651586141,6.2462549159027,4.83636608423282,7.65614374757258,34,34,9,0.9738,0.970588235294118,0.888888888888889,1,2,1,2,1,1,1,0,0,0,34,8,1,44.55,94.919477860294,-49.7299451319713,6.2462549159027,"Lutetian",2,11,49.7299451319713,"Southern",49.126503,"temperate",2.17330846045999,"occurrence10","QC","occurrence10_k2_tropical_temperate"
